chembl_id,smiles
CHEMBL310585,O=c1c(C(c2cccnc2)c2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12
CHEMBL84379,Cc1c(F)c(Oc2cccc(CCC(=O)N(C)C)c2)nc(Oc2cccc(C(=N)N)c2)c1F
CHEMBL311859,CC(O)(C(=O)N1CCC(Cc2ccccc2)CC1)C(F)(F)F
CHEMBL312617,CCCCCCCCCCC#Cc1csc([C@@H](O)[C@@H](N)CO)c1
CHEMBL85502,CCCCCCCCCCCCc1csc([C@@H](O)[C@@H](N)CO)c1
CHEMBL85251,CCCCN1CCC(CCC(=O)c2cc(Cl)c(N)cc2OC)CC1
CHEMBL84355,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CCCNS(C)(=O)=O)CC1
CHEMBL82095,CCCCCCCCCCCC#Cc1ccc([C@@H](O)[C@@H](N)CO)s1
CHEMBL309649,CCCCCCCCCC#Cc1ccc([C@@H](O)[C@@H](N)CO)s1
CHEMBL312211,CCCCCCCCCCC#Cc1csc([C@@H](O)[C@@H](N)CO)n1
CHEMBL85375,O=C(N[C@@H](Cc1ccc(NC(=O)c2c(Cl)cccc2Cl)cc1)C(=O)O)c1c(F)cccc1F
CHEMBL311408,N[C@@H](CO)[C@H](O)c1ccc(C#CCCCCc2ccccc2)s1
CHEMBL312813,NS(=O)(=O)c1nc2ccc(OC(=O)C3CCCCC3)cc2s1
CHEMBL82557,CC(C)C(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1
CHEMBL419108,Cc1ccc(S(=O)(=O)c2c(C(=O)NN)[nH]c3ccc(Cl)cc23)cc1
CHEMBL310397,Nc1nc(N)c2nc(CN3c4ccccc4C=Cc4cc(OCC(=O)O)ccc43)cnc2n1
CHEMBL82127,CC(=O)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1
CHEMBL419116,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)N(C)C)c2O)c1F
CHEMBL313822,C[C@@](O)(C(=O)N1CCN(C(=O)c2ccccc2)CC1)C(F)(F)F
CHEMBL315063,C[C@@H]1CN(S(=O)(=O)c2cccc3ccccc23)[C@@H](C)CN1C(=O)[C@@](C)(O)C(F)(F)F
CHEMBL82882,COc1ccc2c(c1)CN(C(=O)C(C)C)N=C2Cc1c(Cl)cncc1Cl
CHEMBL83380,Cc1ccc(C(=O)/C=C/c2nc(O)nc(O)c2I)cc1
CHEMBL84398,C=CCN1CCC(CCC(=O)c2cc(Cl)c(N)cc2OC)CC1
CHEMBL84399,CCCCCCCCCCCC(=O)c1csc([C@@H](O)[C@@H](N)CO)c1
CHEMBL82271,CCCCCCCCCCC#Cc1ccc([C@@H](O)[C@@H](N)CO)s1
CHEMBL310008,O=C(NO)c1ccccc1S(=O)(=O)N1CCC(Oc2ccc(OC(F)(F)F)cc2)CC1
CHEMBL81097,NNC(=O)c1[nH]c2ccc(Cl)cc2c1S(=O)(=O)c1ccccc1
CHEMBL440311,Cc1c(F)c(Oc2cccc(CCC(N)=O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
CHEMBL80034,C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)CCN1C(=O)c1cc(Cl)cc(Cl)c1
CHEMBL80035,C[C@@](O)(C(=O)N1CCN(Cc2ccccc2)CC1)C(F)(F)F
CHEMBL79291,NC(=O)c1cn(S(=O)(=O)c2ccccc2)c2ccccc12
CHEMBL310441,CCCCNc1nc(SC)nc2c(Br)cnn12
CHEMBL81088,CCN(CC)c1nc(SC)nc2c(Br)cnn12
CHEMBL79776,CC(=O)O.CCCCCCCCCCC#Cc1cccc([C@@H](O)[C@@H](N)CO)c1
CHEMBL83502,C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)CCN1S(=O)(=O)c1ccc(C(C)(C)C)cc1
CHEMBL84406,Cc1cc(C)c(-c2ccc(S(=O)(=O)N3CCN(C(=O)[C@@](C)(O)C(F)(F)F)C[C@H]3C)cc2)c(C)c1
CHEMBL82385,C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)[C@@H](C)CN1Cc1ccccc1
CHEMBL309697,COc1cc(C(=O)N2CCN(C(=O)[C@@](C)(O)C(F)(F)F)C[C@H]2C)cc(OC)c1OC
CHEMBL311959,COc1cc2nccc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC
CHEMBL79438,COc1cccc(OC2CCN(S(=O)(=O)c3ccc(OC)c(OC)c3C(=O)NO)CC2)c1
CHEMBL84115,COc1ccc2c(c1)CN(C(C)=O)N=C2Cc1c(Cl)cncc1Cl
CHEMBL84350,COc1ccc2c(c1OC1CCCC1)CN(S(C)(=O)=O)N=C2Cc1c(Cl)cncc1Cl
CHEMBL82832,COc1cc2ncc(C#N)c(Nc3cc(OC)c(OC)c(OC)c3C)c2cc1OC
CHEMBL83922,OC(COc1cccc2ncccc12)CN1CCN(C2c3ccccc3C3CC3c3ccccc32)CC1
CHEMBL84803,COc1cc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)cc(OC)c1
CHEMBL450573,CCCCCCCCCC#Cc1cccc([C@@H](O)[C@@H](N)CO)c1
CHEMBL315574,N[C@@H](CO)[C@H](O)c1cccc(C#CCCCCCc2ccccc2)n1
CHEMBL309477,CCCC[C@@H](O[PH](=O)O)C(=O)N[C@@H](CC(C)C)C(=O)Nc1ccc([N+](=O)[O-])cc1
CHEMBL311208,O=C(NC1C2CC3CC(C2)CC1C3)C(O)(C(F)(F)F)C(F)(F)F
CHEMBL310321,O=C(NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccc2ccc(C(=O)O)c(O)c2n1
CHEMBL84043,CS(=O)(=O)Nc1ccc(C#CCCN2CCC(Cc3ccccc3)CC2)cc1
CHEMBL312902,O=C1Oc2ccccc2C(O)C1Cc1c(O)oc2ccccc2c1=O
CHEMBL83492,Cc1noc(C)c1C(=O)N[C@@H](Cc1ccc(NC(=O)c2c(Cl)cccc2Cl)cc1)C(=O)O
CHEMBL82128,Cc1ncc(CO)c(/C=N/NC(=O)c2ccnc3ccccc23)c1O
CHEMBL83263,Cc1c(O)c(/C=N/Nc2ncccn2)c(CO)c[n+]1C.[I-]
CHEMBL79450,COc1ccc(S(=O)(=O)N2CCC(Oc3ccccc3)CC2)c(C(=O)NO)c1OC
CHEMBL309682,COc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC
CHEMBL309439,COc1cc2ncc(C#N)c(NCc3ccc(OC)c(OC)c3OC)c2cc1OC
CHEMBL82177,NC(CS[C@H](/C=C/C=C/C=C\C/C=C/C1CCCCC1)[C@@H](O)CCCC(=O)O)C(=O)O
CHEMBL82178,N#Cc1cc(C(=O)c2ccccc2)c(-c2ccccc2)nc1O
CHEMBL311550,CCOC(=O)c1ccc(N2CCN(CCCN3c4cccc5cccc(c45)S3(=O)=O)CC2)cc1
CHEMBL83228,COc1ccc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)cc1OC
CHEMBL83961,CCCCCCCCCCCCc1cccc([C@@H](O)[C@@H](N)CO)c1
CHEMBL316384,c1ccc(-n2cnc3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc32)cc1
CHEMBL83595,CCCCCCCCCC#Cc1cccc([C@@H](O)[C@@H](N)CO)n1
CHEMBL84332,O=c1ccc(-c2ccc3c(c2)ncn3-c2ccccc2)cn1CCCN1CCCCC1
CHEMBL312563,Nc1ccc2c(c1)C(=O)/C(=C/c1cc(Br)c(O)c(Br)c1)C2
CHEMBL312123,Nc1ccc(SSCCNC(=O)/C(Cc2ccc(O)c(Cl)c2)=N\O)cc1
CHEMBL309408,O=S1(=O)N=C(N2CCN(CCCN3c4cccc5cccc(c45)S3(=O)=O)CC2)c2ccccc21
CHEMBL79927,O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCN(c2nsc3ccccc23)CC1
CHEMBL84506,CCCCC[C@@H](O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O
CHEMBL84507,CCCCC(OP(=O)(O)O)C(=O)N[C@@H](CC(C)C)C(=O)Nc1ccc([N+](=O)[O-])cc1
CHEMBL311025,CCC(=O)N1Cc2cc(OC)ccc2C(Cc2c(Cl)cncc2Cl)=N1
CHEMBL311377,OC[C@H]1O[C@@H](n2c(Cl)nc3cc(Cl)c(Cl)cc32)C(O)[C@@H]1F
CHEMBL79303,CN(C)C(=O)c1cccc(Oc2cc(C(=O)O)cc(Oc3cc(C(=N)N)ccc3O)n2)c1
CHEMBL310875,CN(CCC1CCNCC1)C(=O)c1ccc2c(c1)CC(CC(=O)O)C(=O)N(CCc1cccs1)C2
CHEMBL81026,COc1ccc(-c2ccc3c(c2)ncn3-c2ccccc2)cc1
CHEMBL83171,c1ccc(-n2cnc3cc(-c4ccc(NCCN5CCOCC5)nc4)ccc32)cc1
CHEMBL79826,NC(=O)c1[nH]c2ccccc2c1Sc1cc(Cl)ccc1N
CHEMBL311788,COc1cc(Oc2nc(Oc3cccc(C(=O)N(C)C)c3)c(F)c(C)c2F)c(O)c(C(=N)N)c1
CHEMBL79929,Cc1c(F)c(Oc2cccc(C(=O)N(C)C)c2)nc(Oc2cccc(C(=N)N)c2O)c1F
CHEMBL83938,CC(=O)Nc1ccc(C#CCCN2CCC(Cc3ccccc3)CC2)cc1
CHEMBL83992,CN(C)c1ccc(C#CCCN2CCC(Cc3ccccc3)CC2)cc1
CHEMBL84652,CCCCCCCCCCCOc1cccc([C@@H](O)[C@@H](N)CO)c1
CHEMBL84653,CCCCCCCCCCCC(=O)c1cccc([C@@H](O)[C@@H](N)CO)c1
CHEMBL84654,CCCCCCCCCCC#Cc1cccc([C@@H](O)[C@@H](N)CO)c1
CHEMBL85503,CNc1ccccc1C(=O)N[C@@H](Cc1ccc(NC(=O)c2c(Cl)cccc2Cl)cc1)C(=O)O
CHEMBL84822,CCCC[C@H](O[PH](=O)O)C(=O)N[C@@H](CC(C)C)C(=O)Nc1ccc([N+](=O)[O-])cc1
CHEMBL440137,COC(=O)N(C)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1
CHEMBL316438,c1ccc2c(c1)Cc1ccccc1N1OC(CN3CCCC3)CC21
CHEMBL312592,CN(C)C(=O)c1cccc(Oc2cc(C(=O)O)cc(Oc3cccc(C(=N)N)c3)n2)c1
CHEMBL82230,CCCC(=O)Oc1ccc2sc(S(N)(=O)=O)nc2c1
CHEMBL86228,Nc1ccc2c(c1)C/C(=C\c1cc(Br)c(O)c(Br)c1)C2=O
CHEMBL86282,CCN(CC)CC1CCC(C(=O)Oc2ccc3nc(S(N)(=O)=O)sc3c2)CC1
CHEMBL313509,O=c1c(C(c2ccccc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12
CHEMBL82691,NNC(=O)c1cc2ccccc2n1S(=O)(=O)c1ccccc1
CHEMBL312729,NC(=O)c1cn(S(=O)(=O)c2ccccc2)c2cc(Cl)ccc12
CHEMBL82684,CCOC(=O)Cc1nc2c(O)nc3cc(Cl)ccc3n2n1
CHEMBL309737,CNc1ccc(C#CCCN2CCC(Cc3ccccc3)CC2)cc1
CHEMBL84105,COc1ccccc1C(=O)N[C@@H](Cc1ccc(NC(=O)c2c(Cl)cccc2Cl)cc1)C(=O)O
CHEMBL310369,COC(=O)NC1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1
CHEMBL82931,COc1ccc(S(=O)(=O)Nc2ccc(/C=C(C)/C=C/C(=O)NO)cc2)cc1
CHEMBL82945,COc1ccc(OC)c(-n2c(N)nc3cc(C(F)(F)F)ccc32)c1
CHEMBL312401,Nc1ccc(C#CCN2CCC(Cc3ccccc3)CC2)cc1
CHEMBL311210,O=C(NCCSSc1ccc(F)cc1)/C(Cc1cccc(Br)c1)=N\O
CHEMBL442751,CCCCCC(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1
CHEMBL313566,CSc1nc(OC(C)C)n2ncc(Br)c2n1
CHEMBL84522,CC(C)(C)c1ccc(S(=O)(=O)c2c(C(N)=O)[nH]c3ccc(Cl)cc23)cc1
CHEMBL82780,CCOC(=O)c1cn(S(=O)(=O)c2ccccc2)c2cc(Cl)ccc12
CHEMBL84227,Cc1ccc(CC2(O)CCN(CCC#Cc3ccc(N)cc3)CC2)cc1
CHEMBL312253,CC(/C=C/C(=O)O)=C\c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1
CHEMBL81686,O=C(NNc1ccccc1)c1ccc2ccc(C(=O)O)c(O)c2n1
CHEMBL79496,CN(C)C(=O)C1CC2c3ccccc3Cc3ccccc3N2O1
CHEMBL79249,c1ccc2c(c1)Cc1ccccc1N1OC(CN3CCOCC3)CC21
CHEMBL314210,COc1cc(N)c(Cl)cc1SCCCCN1CCCCC1
CHEMBL83646,COc1cc(N)c(Cl)cc1S(=O)(=O)CCCCN1CCCCC1
CHEMBL313878,C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)[C@@H](C)CN1C(=O)OCc1ccccc1
CHEMBL310879,C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)[C@@H](C)CN1C(=O)c1ccc(C(=O)c2ccccc2)cc1
CHEMBL84073,CCCCN1Cc2ccc(C(=O)N(C)CCC3CCNCC3)cc2CC(CC(=O)O)C1=O
CHEMBL82980,CN(C(=O)c1ccc2c(c1)CC(CC(=O)O)C(=O)N(CCc1ccccc1)C2)c1ccc(C(=N)N)cc1
CHEMBL313011,CCOC(=O)c1[nH]c2ccccc2c1S(=O)(=O)c1ccccc1
CHEMBL309505,O=c1c(C(c2ccco2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12
CHEMBL312384,Nc1ccc(C#CCCN2CCC(O)(Cc3ccc(F)cc3)CC2)cc1
CHEMBL79668,CS(=O)(=O)Nc1ccc(C#CCCCN2CCC(Cc3ccccc3)CC2)cc1
CHEMBL79637,CCCN1CCC(CCC(=O)c2cc(Cl)c(N)cc2OC)CC1
CHEMBL314643,CC(/C=C/C(=O)NO)=C\c1ccc(NS(=O)(=O)c2ccccc2)cc1
CHEMBL79904,Oc1ccc(C#CCN2CCC(Cc3ccccc3)CC2)cc1
CHEMBL79756,Nc1ccc(C#CCCCN2CCC(Cc3ccccc3)CC2)cc1
CHEMBL309655,COc1cc(N)c(Cl)cc1C(=O)CCCN1CCCCC1
CHEMBL81574,COC(=O)c1ccc(C(=O)N2C[C@H](C)N(C(=O)[C@@](C)(O)C(F)(F)F)C[C@H]2C)cc1
CHEMBL313768,CN(CCC1CCNCC1)C(=O)c1ccc2c(c1)CC(CC(=O)O)C(=O)N(C1CCCCC1)C2
CHEMBL85501,Cc1cccc(C)c1SSCCNC(=O)/C(Cc1cccc(Br)c1)=N/O
CHEMBL84600,CCOC(C)(C)C(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1
CHEMBL84649,COC(C)(C)C(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1
CHEMBL85558,COCC(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1
CHEMBL315349,Cc1ccc(S(=O)(=O)c2c(C(N)=O)[nH]c3ccc(Cl)cc23)c(C)c1
CHEMBL313843,C[C@@](O)(C(=O)N1CCN(c2ccccn2)CC1)C(F)(F)F
CHEMBL83367,Cc1c(F)c(Oc2cccc(CO)c2)nc(Oc2cccc(C(=N)N)c2)c1F
CHEMBL84356,O=C(c1ccc(Cl)cc1)c1c(O)c2ccccc2oc1=O
CHEMBL83657,COCCC1(C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O)CCC1
CHEMBL316183,CC(/C=C/C(=O)NO)=C\c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1
CHEMBL420969,COc1cc(N)c(Cl)cc1C(=O)NCCN1CCCCC1
CHEMBL314490,O=C(NCCSSc1ccc(F)cc1)/C(Cc1cc(F)cc(F)c1)=N\O
CHEMBL309608,COCCOC(C)(C)C(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1
CHEMBL83997,O=C(O)c1cc(C(=O)O)c(-c2ccccc2[N+](=O)[O-])c(C(=O)O)c1
CHEMBL84211,C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)CCN1Cc1ccccc1
CHEMBL311125,C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)[C@@H](C)CN1S(=O)(=O)c1cccc2ccccc12
CHEMBL310902,CN(CCCN1CC=C(c2ccccc2)CC1)S(=O)(=O)c1cccc2ccccc12
CHEMBL84198,COc1cc(N)c(Cl)cc1C(=O)CCCCCN1CCCCC1
CHEMBL82050,O=C(O)c1nc2c(O)nc3cc(Br)ccc3n2n1
CHEMBL314697,CC(C)c1ccc(S(=O)(=O)c2c(C(N)=O)[nH]c3ccc(Cl)cc23)cc1
CHEMBL263503,NC(=O)c1[nH]c2ccc(Cl)cc2c1S(=O)(=O)c1ccc(Cl)cc1
CHEMBL312219,Nc1ccc(SSCCNC(=O)/C(Cc2cccc(Br)c2)=N\O)cc1
CHEMBL83696,Cc1ccc(OCCNC(=O)C(CC(=O)O)NC(=O)CCCOc2ccc(C(=N)N)cc2)cc1C
CHEMBL316000,CC(=O)Nc1cccc(C(=O)O)c1-c1c(NC(C)=O)cccc1C(=O)O
CHEMBL82992,CCOC(=O)c1cc2ccc(Cl)cc2n1S(=O)(=O)c1ccc(C)cc1
CHEMBL309717,COc1cc(C(=N)N)cc(Oc2nc(Oc3cccc(C(=O)N(C)C)c3)c(F)c(C)c2F)c1OC
CHEMBL314190,C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)CCN1C(=O)C1CCCCC1
CHEMBL79472,CC(C)(C)C(=O)Nc1c(OC(=O)C(C)(C)C)ccc2nc(S(N)(=O)=O)sc12
CHEMBL79608,CC(C)(C)C(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1N
CHEMBL79398,NNC(=O)c1[nH]c2ccccc2c1S(=O)(=O)c1ccccc1
CHEMBL79468,NNC(=O)c1[nH]c2ccc(Cl)cc2c1Sc1ccc(Cl)cc1
CHEMBL79469,COc1ccc(COC(=O)N/N=C/c2c(CO)cnc(C)c2O)cc1
CHEMBL83324,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(O)C(=O)N(C)C)c2)c1F
CHEMBL84451,C=CCNc1nc(NC)nc(N2CCC(NCC3c4ccccc4COc4ccccc43)CC2)n1
CHEMBL84244,CN1C2CC[C@@H]1C[C@H](OC(=O)c1ccccc1)[C@@H]2C(=O)OCCCc1ccccc1
CHEMBL311520,CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2OC)n(C)c1=O
CHEMBL311077,CC(=O)OCC12CCCC=C1CCC1C2CCC2(C)C(OC(C)=O)CCC12
CHEMBL312772,O=C(Nc1ccc(Cl)cc1)N1CCC(Cc2ccccc2)CC1
CHEMBL79951,CC(C)COC(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1
CHEMBL80028,CCOC(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1
CHEMBL310328,O=S1NC(Cc2ccc3ccccc3c2Br)=NO1
CHEMBL79902,COc1ccc2c(Cc3c(Cl)c[n+]([O-])cc3Cl)nnc(-c3nccs3)c2c1
CHEMBL312635,CCCC(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1
CHEMBL85325,CC(=O)OCc1cnc(C)c(OC(C)=O)c1/C=N/Nc1ccccn1
CHEMBL83490,COc1cc2ncc(C#N)c(Nc3cc(OC)c(OC)c(OC)c3Br)c2cc1OC
CHEMBL82994,CN1CCN(c2ccc3[nH]c(-c4ccc5[nH]c(-c6cc(O)cc(O)c6)nc5c4)nc3c2)CC1
CHEMBL83370,Cc1c(F)c(Oc2cccc(O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
CHEMBL82015,c1ccc(CNCc2ccc(OCc3ccccc3)cc2)cc1
CHEMBL82696,O=C(O)c1ccc(C(c2c(O)oc3ccccc3c2=O)c2c(O)oc3ccccc3c2=O)cc1
CHEMBL310939,O=C(O)c1cc(C(=O)c2ccccc2)c(-c2ccccc2)nc1O
CHEMBL431596,O=S1NC(Cc2ccc3c(C(F)(F)F)cccc3c2)=NO1
CHEMBL84110,O=S1NC(Cc2cc3ccccc3cc2C(F)(F)F)=NO1
CHEMBL82413,Cc1c(O)c(/C=N/N=c2\ccccn2C)c(CO)c[n+]1C.[I-]
CHEMBL312801,C=CCNc1nc(NCC=C)nc(NC2CCN(CC(c3ccccc3)c3ccccc3)CC2)n1
CHEMBL83981,CCOC(=O)c1cc2ccc(Cl)cc2n1S(=O)(=O)c1ccccc1
CHEMBL84358,Cc1ccc(Sc2c(C(N)=O)[nH]c3ccc(Cl)cc23)cc1
CHEMBL314331,CCOC(=O)c1[nH]c2ccccc2c1Sc1cc(Cl)ccc1N
CHEMBL82974,O=c1c(Cc2cccc(Cc3c(O)oc4ccccc4c3=O)c2)c(O)oc2ccccc12
CHEMBL83054,CCNc1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1
CHEMBL84169,NS(=O)(=O)c1nc2ccc(OC(=O)Cc3ccccc3)cc2s1
CHEMBL84002,CC(=O)c1ccc2[nH]c(C(N)=O)c(S(=O)(=O)c3cc(C)cc(C)c3)c2c1
CHEMBL82993,O=S1NC(Cc2cc(Br)c3ccccc3c2)=NO1
CHEMBL313654,O=S1NC(Cc2cc3ccccc3cc2Br)=NO1
CHEMBL81935,O=c1c(C(c2ccc([N+](=O)[O-])cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12
CHEMBL84403,COc1cc2c(cc1OC)[C@H]1C(=O)c3cc4c(cc3[C@H]1N(CCCCl)C2=O)OCO4
CHEMBL83261,CCOC(=O)CCCN1C(=O)c2cc(OC)c(OC)cc2[C@H]2C(=O)c3cc4c(cc3[C@H]21)OCO4
CHEMBL82433,O=c1cc(-c2ccc3c(c2)ncn3-c2ccccc2)ccn1CCCN1CCCCC1
CHEMBL81720,CCC(O)(C(=O)NC1C2CC3CC(C2)CC1C3)C(F)(F)F
CHEMBL81854,CC(C)[C@H]1CN(C(=O)c2ccc(C#N)cc2)[C@H](C)CN1C(=O)[C@@](C)(O)C(F)(F)F
CHEMBL81081,N#CCCC[n+]1nc(-c2ccccc2)cc(-c2ccccc2)c1N
CHEMBL309205,Cc1cc(-c2cccc3ccccc23)n[n+](CCCC(=O)O)c1N
CHEMBL83495,Cc1ccccc1Sc1c(C(N)=O)[nH]c2ccc(Cl)cc12
CHEMBL432769,CCCCCCCCCCC#Cc1csc([C@@H](O)[C@@H](N)CO)c1.Cl
CHEMBL83708,CCCCCCCC(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1
CHEMBL311089,NS(=O)(=O)c1nc2ccc(OC(=O)CC3CCCC3)cc2s1
CHEMBL420961,NS(=O)(=O)c1nc2ccc(OC(=O)/C=C/c3ccccc3)cc2s1
CHEMBL82533,Cc1cc(C)cc(S(=O)(=O)c2c(C(N)=O)[nH]c3ccc(Br)cc23)c1
CHEMBL82228,O=c1c(C(c2cccs2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12
CHEMBL82229,O=S1(=O)c2cccc3cccc(c23)N1CCN1CCN(c2ccc(F)cc2)CC1
CHEMBL430812,O=c1nc(-c2ccc3c(c2)ncn3-c2ccccc2)ccn1CCCN1CCCCC1
CHEMBL79475,O=c1ccc(-c2ccc3c(c2)ncn3-c2ccccc2)cn1CCN1CCCCC1
CHEMBL432548,O=c1cc(-c2ccc3c(c2)ncn3-c2ccccc2)ccn1CCN1CCCCC1
CHEMBL443012,C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)[C@@H](C)CN1C(=O)C1CCCCC1
CHEMBL83227,COC(=O)CCCN1C(=O)c2cc(OC)c(OC)cc2[C@H]2C(=O)c3cc4c(cc3[C@H]21)OCO4
CHEMBL313787,COc1cc2c(cc1OC)[C@H]1C(=O)c3cc4c(cc3[C@H]1N(CC#N)C2=O)OCO4
CHEMBL79446,COc1cc2c(cc1OC)[C@H]1C(=O)c3cc4c(cc3[C@H]1N(CC(F)(F)F)C2=O)OCO4
CHEMBL79447,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(N3CCOCC3)c2)c1F
CHEMBL310067,CCCCCCCCCCC#Cc1csc([C@@H](O)[C@@H](N)CO)c1.O=C(O)CCC(=O)O
CHEMBL419846,C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)CCN1C(=O)c1ccc(C(=O)c2ccccc2)cc1
CHEMBL83787,O=S1(=O)c2cccc3cccc(c23)N1CCCN1CC=C(c2ccccc2)CC1
CHEMBL309851,Cc1ccc2ccc(CC3=NOS(=O)N3)cc2c1Br
CHEMBL84298,Cc1cc2ccccc2c(Br)c1CC1=NOS(=O)N1
CHEMBL311895,CCOC(=O)c1[nH]c2ccccc2c1S(=O)(=O)c1cc(Cl)ccc1N
CHEMBL419850,C[C@@H]1CN(Cc2ccccc2)[C@@H](C)CN1C(=O)[C@@](C)(O)C(F)(F)F
CHEMBL82727,CN(CCC1CCNCC1)C(=O)c1ccc2c(c1)CC(CC(=O)O)C(=O)N(CCC1CCCCC1)C2
CHEMBL82746,CC(C)CCN1Cc2ccc(C(=O)N(C)CCC3CCNCC3)cc2CC(CC(=O)O)C1=O
CHEMBL82069,c1ccc(-n2cnc3cc(-c4ccc(OCCN5CCCCC5)nc4)ccc32)cc1
CHEMBL311608,COc1ccc(C(=N)N)cc1Oc1nc(Oc2cccc(C(=O)N(C)C)c2)c(F)c(C)c1F
CHEMBL81886,CSc1ccc(Br)c2ccc(CC3=NOS(=O)N3)cc12
CHEMBL312209,CC(Oc1ccccc1)(C(=O)NC1CCCCC1)C(F)(F)F
CHEMBL84482,Cc1c(F)c(Oc2cccc(NC(N)=O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
CHEMBL82149,CC(=O)Nc1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1
CHEMBL81932,Cc1c(F)c(Oc2cccc(CC(N)=O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
CHEMBL82175,Cc1c(F)c(Oc2cccc(CC(=O)N(C)C)c2)nc(Oc2cccc(C(=N)N)c2)c1F
CHEMBL83309,COC1=C(C(=O)OCc2ccc([N+](=O)[O-])cc2)N2C[C@@H](CC2=O)C1
CHEMBL82826,O=S1(=O)c2cccc3cccc(c23)N1CCCCN1CCN(c2ccc(F)cc2)CC1
CHEMBL309486,COc1cc2c(cc1OC)[C@H]1C(=O)c3cc4c(cc3[C@H]1N(CCCBr)C2=O)OCO4
CHEMBL84063,CN(CCC1CCNCC1)C(=O)c1ccc2c(c1)CC(CC(=O)O)C(=O)N(CCC(C)(C)C)C2
CHEMBL84224,Cn1cccc1C(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1
CHEMBL311810,CCOCCOCCOC(C)(C)C(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1
CHEMBL83833,CCOC(=O)c1[nH]c2ccc(Cl)cc2c1S(=O)(=O)c1cc(Cl)ccc1N
CHEMBL83393,CCOC(=O)c1[nH]c2ccc(Cl)cc2c1S(=O)(=O)c1ccccc1N
CHEMBL311883,NC(=O)c1cc2ccc(Cl)cc2n1S(=O)(=O)c1ccccc1
CHEMBL83727,C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)CCN1S(=O)(=O)c1ccccc1
CHEMBL84300,NC(=O)c1cc2ccccc2n1S(=O)(=O)c1ccccc1
